   10    2  1.44591662224E-03 -7.67662656405E-04  2.55175965393E-04  2.53498064065E-04
   10    3  4.19639934209E-04  4.50322622142E-04  2.30777885311E-04  2.39107827253E-04
   10    4 -3.61489944481E-05 -7.04604805314E-04  4.59756127404E-04  4.63857481646E-04
   10    5 -6.30688268739E-04 -9.24904765129E-04  6.26770117210E-04  6.25346480803E-04
   10    6  1.52741535971E-03  9.30333438975E-04  8.21431467827E-04  8.19460062709E-04
   10    7  7.93390540000E-04 -8.88264880037E-04  8.97649080362E-04  8.98916132697E-04
   10    8 -9.02608748543E-04 -4.35810565051E-05  1.11111902545E-03  1.10569834087E-03
   10    9 -1.57701659895E-03  5.24710138002E-05  1.06884264351E-03  1.06760981352E-03
   10   10  1.18741936384E-03  1.34677342074E-03  7.52539166052E-04  7.51476247018E-04
   11    0  1.54321499636E-03  0.00000000000E+00  1.28140465352E-03  0.00000000000E+00
   11    1  6.31823976559E-04 -1.38549197046E-03  7.13684087896E-04  7.03960384170E-04
   11    2  6.52217158913E-05 -1.33669393867E-03  3.60897087466E-04  3.76362857534E-04
   11    3  3.91040151923E-04 -2.46897362404E-04  5.06695078933E-04  5.02031438966E-04
   11    4 -1.31539212495E-03 -1.15109019804E-03  7.25916351050E-04  7.31884613414E-04
   11    5  1.90294627348E-03  2.10454519084E-03  1.14054255999E-03  1.13262583248E-03
   11    6  5.57377510804E-04 -2.77861735189E-04  1.35173897721E-03  1.35035589685E-03
   11    7  1.25179860134E-04 -5.92684806889E-04  1.60170127404E-03  1.59635670073E-03
   11    8  7.87549613803E-04 -5.86284007252E-04  1.70775250406E-03  1.70648511384E-03
   11    9  2.83000268299E-03  1.46807373946E-03  2.02792853474E-03  2.03189465589E-03
   11   10 -2.91654518345E-04  1.38914799790E-04  1.64874450890E-03  1.63957927072E-03
   11   11 -1.27519001987E-03 -9.61764869853E-04  9.81765083894E-04  9.78749715258E-04
   12    0  2.43134157484E-04  0.00000000000E+00  1.81227735738E-03  0.00000000000E+00
   12    1  6.70401782514E-04  2.66147634246E-03  1.08396391002E-03  1.01096028654E-03
   12    2  3.40969412508E-03  2.11338208433E-03  1.08459947505E-03  1.06624415918E-03
   12    3  1.84391298394E-03  7.34714719855E-04  8.53678301529E-04  8.34552136658E-04
   12    4  9.63450375044E-04 -7.72272424542E-04  1.21587736957E-03  1.20288448894E-03
   12    5 -3.15066714240E-03 -1.16078999537E-03  1.77812177866E-03  1.77421051135E-03
   12    6  1.71647635011E-03  3.87423072086E-03  2.14953585942E-03  2.16001110103E-03
   12    7 -7.23789657114E-04 -2.50460154900E-03  2.38283413530E-03  2.38543689265E-03
   12    8  8.40481692621E-04  2.69378638905E-04  2.57334922142E-03  2.59242310669E-03
   12    9 -1.90707458776E-03  5.07736951940E-05  2.73793050755E-03  2.74869800617E-03
   12   10 -1.91918703901E-03 -2.43039244069E-03  2.96130528832E-03  2.95283818153E-03
   12   11  4.60884803403E-04  3.86783323510E-04  2.17364463473E-03  2.17935459072E-03
   12   12  9.05145838127E-04  1.82571845934E-03  1.17879535415E-03  1.17746831797E-03
   13    0  3.74969536769E-03  0.00000000000E+00  2.61284956913E-03  0.00000000000E+00
   13    1 -5.36052072597E-03 -2.28682416648E-03  2.21494844253E-03  1.93620429709E-03
   13    2 -4.98998549861E-05  3.80868752898E-04  1.48825678385E-03  1.42587379288E-03
   13    3  2.23512532397E-03 -2.20238723327E-04  1.62114551892E-03  1.49537382842E-03
   13    4  1.37906981479E-03 -5.09578367346E-03  1.66058084052E-03  1.70759123315E-03
   13    5 -1.92452690984E-03  3.39499155225E-04  2.55524509870E-03  2.54510132146E-03
   13    6  1.73487606396E-04 -8.46971792025E-05  2.88357218805E-03  2.88513330896E-03
   13    7  3.19135579685E-04 -5.94688927422E-06  3.14320288730E-03  3.14327953821E-03
   13    8 -1.21894358345E-03 -1.42819782954E-03  3.22190980211E-03  3.21988543590E-03
   13    9 -6.81071160852E-04 -8.47832375960E-05  3.35401128408E-03  3.37386746008E-03
   13   10 -6.49816193754E-04 -6.42847066547E-05  3.43698261866E-03  3.44314160593E-03
   13   11  1.74913637253E-03 -3.94413809614E-04  3.47652958827E-03  3.47383153772E-03
   13   12  1.38380937672E-04 -5.45616670715E-05  2.49651645562E-03  2.49302082767E-03
   13   13 -5.97579634119E-04 -1.15278788997E-03  1.35976613213E-03  1.36578108090E-03
   14    0 -2.01393711520E-03  0.00000000000E+00  1.44078770010E-03  0.00000000000E+00
   14    1  1.45768176334E-03  1.64601483248E-03  1.08374524875E-03  9.14049672556E-04
   14    2  8.13105097980E-03  4.15927949676E-03  1.19612340040E-03  1.22655000878E-03
   14    3  2.08863476619E-03  1.69122756650E-04  1.13475229360E-03  1.10956602647E-03
   14    4 -3.24155693382E-03  9.77509184922E-04  1.72350026379E-03  1.64075775317E-03
   14    5 -4.04295596616E-03 -1.33873699236E-04  2.10560110944E-03  2.12166354000E-03
   14    6  2.34691045354E-03  4.38662705205E-03  2.71409972263E-03  2.72801238050E-03
   14    7 -1.03991731686E-03 -3.21882909571E-03  2.73417733769E-03  2.74694469985E-03
   14    8 -1.24639437483E-03 -2.33084229489E-03  3.18698576178E-03  3.21139874618E-03
   14    9 -1.96446240979E-04  7.96888143637E-04  3.08036941609E-03  3.08125498276E-03
   14   10  1.11844183007E-03  1.75934930818E-04  3.39323252754E-03  3.38767863712E-03
   14   11  1.56599539616E-03  1.45582269663E-04  3.29110361543E-03  3.29482682680E-03
   14   12 -1.72346255183E-03 -7.25244770370E-04  2.99410286173E-03  2.98634462541E-03
   14   13 -3.14428656512E-04  5.09677479318E-05  5.94682761288E-04  6.00901505599E-04
   14   14  1.31686078722E-03  1.50964825342E-03  3.50214602168E-04  3.50599484515E-04
   15    0  2.62133242363E-03  0.00000000000E+00  1.95830853017E-03  0.00000000000E+00
   15    1 -5.21704851641E-03 -1.29515020754E-04  1.98769648322E-03  1.68833009679E-03
   15    2  2.87383690816E-04  2.92573028489E-03  1.65871404712E-03  1.46624409852E-03
   15    3 -1.71536162683E-03  4.59751597254E-04  2.00069334688E-03  1.97116956699E-03
   15    4  2.23477484628E-03 -5.30279430715E-03  2.01138254715E-03  2.12143251657E-03
   15    5 -2.95431731160E-03 -3.17673017227E-03  2.84035330741E-03  2.85011523668E-03
   15    6 -2.86890570331E-04 -3.70050559030E-04  3.16711523984E-03  3.13531035023E-03
   15    7 -1.32413967143E-03 -2.37854024479E-04  3.37875474765E-03  3.37275468822E-03
   15    8 -3.07665938142E-03  7.65686758400E-04  3.43812406111E-03  3.41879697545E-03
   15    9 -9.74823782750E-04 -8.24779017027E-05  3.75344624222E-03  3.78613748800E-03
   15   10  2.53802474287E-05 -3.50261528320E-04  3.62369406798E-03  3.63201418707E-03
   15   11 -8.58760760673E-04 -1.08402315089E-03  3.75025208509E-03  3.74237109609E-03
   15   12  2.60303051879E-04  2.28290714369E-04  3.75311452310E-03  3.74785818550E-03
   15   13  1.26707170902E-03  6.00423407607E-04  3.37253937493E-03  3.38821317882E-03
   15   14  2.11776693300E-04 -1.47864314643E-04  7.44729876207E-04  7.41694453948E-04
   15   15 -1.13644926646E-03 -1.02266014805E-03  3.72720822409E-04  3.73310912609E-04
