C  01 00 C  15 01    2.145796653017764E-14
C  01 00 C  15 02   -3.279405381332757E-14
C  01 00 C  15 03   -7.003642529517170E-14
C  01 00 C  15 04   -2.272283429510567E-14
C  01 00 C  15 05   -1.270217189848104E-14
C  01 00 C  15 06    6.063044647858288E-15
C  01 00 C  15 07    3.731742986243194E-15
C  01 00 C  15 08    9.097133371125516E-15
C  01 00 C  15 09   -1.483051598325270E-15
C  01 00 C  15 10   -3.024811630993794E-16
C  01 00 C  15 11    4.795820771893534E-15
C  01 00 C  15 12   -1.560180020655152E-15
C  01 00 C  15 13    3.039930911395213E-15
C  01 00 C  15 14   -7.339995068431406E-16
C  01 00 C  15 15   -9.079328980101512E-17
C  01 00 S  02 01   -1.812010675281357E-16
C  01 00 S  02 02   -1.032858497756963E-16
C  01 00 S  03 01   -4.440866223804107E-17
C  01 00 S  03 02   -3.110352718269174E-17
C  01 00 S  03 03   -1.232806658677415E-16
C  01 00 S  04 01   -1.681943209063163E-18
C  01 00 S  04 02   -1.231308039279045E-17
C  01 00 S  04 03    9.334803407627457E-17
C  01 00 S  04 04   -5.554952675959757E-17
C  01 00 S  05 01    2.836635895363497E-16
C  01 00 S  05 02   -3.929803595368080E-16
C  01 00 S  05 03    3.420210155011508E-16
C  01 00 S  05 04    4.257426723753971E-17
C  01 00 S  05 05   -2.201357434954939E-17
C  01 00 S  06 01    1.348622003747415E-15
C  01 00 S  06 02   -2.349984621938259E-16
C  01 00 S  06 03    7.988431330183646E-16
C  01 00 S  06 04    5.017541708309583E-16
C  01 00 S  06 05    2.074245390369068E-16
C  01 00 S  06 06    3.837742752018194E-16
C  01 00 S  07 01    1.505130925937413E-15
C  01 00 S  07 02    1.090548408176953E-15
C  01 00 S  07 03    1.417005204120581E-16
C  01 00 S  07 04    5.435219066142781E-16
C  01 00 S  07 05    1.114336590994087E-15
C  01 00 S  07 06   -1.629672559467327E-16
C  01 00 S  07 07    4.069663413473481E-16
C  01 00 S  08 01    1.869583907635406E-15
C  01 00 S  08 02   -7.387094315588200E-16
C  01 00 S  08 03   -1.143693019594679E-15
C  01 00 S  08 04   -1.160941058257615E-15
C  01 00 S  08 05    1.152753635588199E-16
C  01 00 S  08 06    1.132621129648261E-15
C  01 00 S  08 07   -1.069304481323278E-15
C  01 00 S  08 08   -4.991813325974471E-16
C  01 00 S  09 01   -2.092216240231151E-15
C  01 00 S  09 02    1.231342468133210E-14
C  01 00 S  09 03   -6.227140690970697E-15
C  01 00 S  09 04    1.414321595761850E-15
C  01 00 S  09 05   -6.603843001292049E-16
C  01 00 S  09 06   -2.565702729666465E-16
C  01 00 S  09 07   -2.642572843772410E-15
C  01 00 S  09 08   -4.342679191114844E-16
C  01 00 S  09 09    6.918922033123735E-16
C  01 00 S  10 01    9.803852993213847E-15
C  01 00 S  10 02    9.538811142246389E-15
C  01 00 S  10 03   -4.063679419284025E-15
C  01 00 S  10 04   -8.320007996478396E-16
C  01 00 S  10 05   -2.835830126406941E-15
C  01 00 S  10 06   -7.467936281049355E-15
C  01 00 S  10 07   -9.807108883081264E-16
C  01 00 S  10 08   -4.111120441598965E-15
C  01 00 S  10 09   -3.337696182821678E-15
C  01 00 S  10 10   -4.809344353394648E-16
C  01 00 S  11 01    3.167546420858255E-14
C  01 00 S  11 02    2.479281648575891E-14
C  01 00 S  11 03    4.797005977176512E-17
C  01 00 S  11 04   -1.131062249074289E-14
C  01 00 S  11 05   -1.144360950760674E-14
C  01 00 S  11 06   -5.065119805520519E-15
C  01 00 S  11 07   -1.463197167616378E-14
C  01 00 S  11 08   -9.265074786927025E-16
C  01 00 S  11 09    1.965130624798153E-15
C  01 00 S  11 10    4.607475731274042E-16
C  01 00 S  11 11   -1.938440557627970E-15
C  01 00 S  12 01    2.518843159262871E-14
C  01 00 S  12 02    2.657982994825239E-14
C  01 00 S  12 03    1.566648337958558E-14
C  01 00 S  12 04    3.319249880574883E-14
C  01 00 S  12 05   -9.736840366416635E-15
C  01 00 S  12 06   -7.034078266321179E-15
C  01 00 S  12 07    2.319994228107601E-15
C  01 00 S  12 08   -2.105464206451949E-15
C  01 00 S  12 09   -6.088410585555583E-15
C  01 00 S  12 10   -3.709159880515654E-15
C  01 00 S  12 11    1.359478251642777E-15
C  01 00 S  12 12   -8.860627172297927E-16
C  01 00 S  13 01    1.450244314528407E-13
C  01 00 S  13 02    1.205607302042247E-14
C  01 00 S  13 03    4.441694014154353E-14
C  01 00 S  13 04   -2.563737901959528E-14
C  01 00 S  13 05   -5.874070404372204E-15
C  01 00 S  13 06   -1.211221555821372E-14
C  01 00 S  13 07    4.630625343210490E-15
C  01 00 S  13 08    9.086347083155540E-15
C  01 00 S  13 09    4.562963938642660E-15
C  01 00 S  13 10    1.255308190601496E-15
C  01 00 S  13 11   -4.145184436541263E-15
C  01 00 S  13 12    1.143960154503131E-15
C  01 00 S  13 13   -2.990019420993168E-16
C  01 00 S  14 01    1.600527655323880E-14
C  01 00 S  14 02    1.958682714713079E-14
C  01 00 S  14 03    3.076922411306837E-14
C  01 00 S  14 04    5.595259869327187E-14
C  01 00 S  14 05   -8.363376029129613E-15
C  01 00 S  14 06    1.865025790302876E-14
C  01 00 S  14 07    1.839823712389139E-15
C  01 00 S  14 08    6.980724342960392E-15
C  01 00 S  14 09   -3.191884050304340E-15
C  01 00 S  14 10   -3.919688796579854E-15
C  01 00 S  14 11    1.525696171629379E-15
C  01 00 S  14 12   -1.814101481947419E-15
C  01 00 S  14 13    5.884713506554940E-16
C  01 00 S  14 14    2.469132481134551E-16
C  01 00 S  15 01    1.407646834970802E-13
C  01 00 S  15 02   -3.946207696762366E-15
C  01 00 S  15 03    4.296365272780141E-14
C  01 00 S  15 04   -4.822621354957412E-15
C  01 00 S  15 05    1.344333640681553E-14
C  01 00 S  15 06   -3.131753358075673E-15
C  01 00 S  15 07    3.438331642606148E-14
C  01 00 S  15 08    1.738379503776275E-14
C  01 00 S  15 09    9.119324289757443E-15
C  01 00 S  15 10    7.340263883880587E-16
C  01 00 S  15 11    1.094767281478357E-15
C  01 00 S  15 12    9.176946191665630E-16
C  01 00 S  15 13   -3.409682797993489E-16
C  01 00 S  15 14   -1.223872634134450E-16
C  01 00 S  15 15    6.622263081931178E-17
C  02 00 C  02 00    4.986002539303483E-12
C  02 00 C  02 01    2.142230233675015E-14
C  02 00 C  02 02    1.757756676977633E-14
C  02 00 C  03 00    4.350214493966454E-14
C  02 00 C  03 01   -8.529968452967994E-14
C  02 00 C  03 02    6.638385667487817E-13
C  02 00 C  03 03    1.663263847279730E-13
C  02 00 C  04 00   -1.111312950009663E-11
C  02 00 C  04 01    2.088410653882256E-13
C  02 00 C  04 02    1.127314646356263E-12
C  02 00 C  04 03   -2.236371961880224E-13
C  02 00 C  04 04   -6.146630548720072E-13
C  02 00 C  05 00   -1.865279159197287E-12
C  02 00 C  05 01   -3.763624672182696E-13
C  02 00 C  05 02   -1.515116190707758E-12
C  02 00 C  05 03    5.059810985598585E-13
C  02 00 C  05 04    2.329395789219701E-13
C  02 00 C  05 05   -3.287431122647886E-13
C  02 00 C  06 00   -2.350729054935650E-11
C  02 00 C  06 01    2.315040050683389E-13
C  02 00 C  06 02   -1.910079071840282E-12
C  02 00 C  06 03    7.273035587864435E-13
C  02 00 C  06 04   -6.926744540917649E-13
C  02 00 C  06 05   -1.067450882455538E-12
C  02 00 C  06 06   -4.332176486602547E-13
C  02 00 C  07 00    5.864628601349575E-12
C  02 00 C  07 01   -3.148496878452383E-13
C  02 00 C  07 02   -1.995133315262009E-12
C  02 00 C  07 03   -1.807967094724965E-13
C  02 00 C  07 04   -2.376703791674514E-12
C  02 00 C  07 05   -2.261749608647762E-12
C  02 00 C  07 06   -1.006471623280930E-12
C  02 00 C  07 07   -1.792554902887374E-13
C  02 00 C  08 00    1.098873938807000E-10
C  02 00 C  08 01   -2.346191289677163E-12
C  02 00 C  08 02   -1.068208480595675E-11
C  02 00 C  08 03    1.348104544431574E-14
C  02 00 C  08 04    5.369941240188854E-12
C  02 00 C  08 05   -5.819700876642063E-14
C  02 00 C  08 06    9.127477843842519E-12
C  02 00 C  08 07    3.872190235339582E-12
C  02 00 C  08 08   -3.748232423621319E-12
C  02 00 C  09 00    3.513224459739584E-11
C  02 00 C  09 01   -3.539637767242003E-12
C  02 00 C  09 02    3.459853569920308E-11
C  02 00 C  09 03   -1.569844407495800E-12
C  02 00 C  09 04    5.350009633098408E-13
C  02 00 C  09 05    9.904071144751273E-12
C  02 00 C  09 06    4.732116864159845E-12
C  02 00 C  09 07   -6.176212302738110E-12
C  02 00 C  09 08    3.340796480118684E-12
C  02 00 C  09 09    3.474928618759324E-12
C  02 00 C  10 00    1.582998120962124E-10
C  02 00 C  10 01   -7.324063543267089E-12
C  02 00 C  10 02    5.472341431933682E-13
C  02 00 C  10 03   -3.249056075658787E-11
C  02 00 C  10 04   -9.361281444779499E-12
C  02 00 C  10 05    2.083334215192837E-11
C  02 00 C  10 06    1.894026013999297E-11
C  02 00 C  10 07    3.573095269999332E-12
C  02 00 C  10 08   -2.048652519354310E-11
C  02 00 C  10 09    3.484656648951705E-12
C  02 00 C  10 10    1.359109417118956E-12
C  02 00 C  11 00   -6.571542532953980E-11
C  02 00 C  11 01    1.919165004717790E-11
C  02 00 C  11 02    1.645744831242351E-12
C  02 00 C  11 03    8.464914612969774E-13
C  02 00 C  11 04    2.432117063257419E-11
C  02 00 C  11 05    2.204675187647479E-11
C  02 00 C  11 06    1.045676703863399E-11
C  02 00 C  11 07   -1.824552978395670E-11
C  02 00 C  11 08    3.233312872661062E-12
C  02 00 C  11 09    1.553016720036230E-11
C  02 00 C  11 10    3.858494024566087E-12
C  02 00 C  11 11   -1.366028221357232E-12
C  02 00 C  12 00   -2.169323472118613E-10
C  02 00 C  12 01   -9.555890738014209E-12
C  02 00 C  12 02    4.230951680186463E-11
C  02 00 C  12 03   -8.930521593442449E-11
C  02 00 C  12 04   -2.143029245743923E-11
C  02 00 C  12 05    3.108237366762639E-11
C  02 00 C  12 06   -4.449900965625836E-11
C  02 00 C  12 07   -4.232732487132741E-11
C  02 00 C  12 08   -2.134655729065335E-11
C  02 00 C  12 09    1.660505872680466E-11
C  02 00 C  12 10    4.199081997335309E-12
C  02 00 C  12 11   -1.063728682946813E-12
C  02 00 C  12 12   -1.380316446594084E-12
C  02 00 C  13 00   -3.384880907210028E-10
C  02 00 C  13 01    1.074287053669729E-10
C  02 00 C  13 02   -2.873970417107481E-10
C  02 00 C  13 03   -7.365568245289242E-12
C  02 00 C  13 04    3.626012313848450E-11
C  02 00 C  13 05   -5.890540235017040E-11
C  02 00 C  13 06   -3.881305335722836E-11
C  02 00 C  13 07   -4.291744457557773E-12
C  02 00 C  13 08   -4.226366451607859E-12
C  02 00 C  13 09    1.541006699176481E-11
C  02 00 C  13 10    1.300952791071405E-11
C  02 00 C  13 11   -2.388990640014408E-12
C  02 00 C  13 12   -1.556819002248631E-12
C  02 00 C  13 13    2.487057601339081E-12
C  02 00 C  14 00   -2.978428566249895E-10
C  02 00 C  14 01   -6.030309904585138E-12
C  02 00 C  14 02    3.674670805415777E-11
C  02 00 C  14 03   -6.515821757971428E-11
C  02 00 C  14 04    1.721766901939824E-11
C  02 00 C  14 05    4.173381117539101E-12
C  02 00 C  14 06   -7.703296165880003E-11
C  02 00 C  14 07   -6.534136311725060E-11
C  02 00 C  14 08    4.050244552168338E-12
C  02 00 C  14 09    1.803003750617124E-11
C  02 00 C  14 10   -7.124082635923795E-13
C  02 00 C  14 11   -4.192595027306642E-12
C  02 00 C  14 12   -3.625050988863451E-12
C  02 00 C  14 13   -9.336910116253747E-13
C  02 00 C  14 14    1.231316169328117E-13
C  02 00 C  15 00   -2.846446930454759E-10
C  02 00 C  15 01    1.106367030368396E-10
C  02 00 C  15 02   -3.485621156658967E-10
C  02 00 C  15 03   -2.218147930131119E-11
C  02 00 C  15 04    2.198273179899149E-11
C  02 00 C  15 05   -1.023463977517970E-10
C  02 00 C  15 06   -6.373192902022916E-11
C  02 00 C  15 07    1.867819427875427E-11
C  02 00 C  15 08    7.535880890140675E-13
C  02 00 C  15 09    2.033860413638110E-12
C  02 00 C  15 10    1.172748155500592E-11
C  02 00 C  15 11    3.616114997610693E-12
C  02 00 C  15 12   -2.923810222662781E-12
C  02 00 C  15 13    5.846314800165362E-12
C  02 00 C  15 14   -5.386591344439870E-13
C  02 00 C  15 15   -2.440138535331497E-13
C  02 00 S  02 01   -2.439107894082947E-14
C  02 00 S  02 02    1.552250805975292E-13
C  02 00 S  03 01   -1.276675398964129E-14
C  02 00 S  03 02    6.485722073835192E-14
C  02 00 S  03 03   -2.554076803086984E-14
C  02 00 S  04 01   -2.236035406081961E-13
C  02 00 S  04 02   -2.316766985669979E-13
C  02 00 S  04 03    8.530953865300894E-13
C  02 00 S  04 04   -2.243305650435299E-13
C  02 00 S  05 01   -7.142758506425161E-13
C  02 00 S  05 02   -3.512985747048229E-14
C  02 00 S  05 03    8.581211347033851E-13
C  02 00 S  05 04    3.686342122090359E-13
C  02 00 S  05 05    2.560829551619092E-13
C  02 00 S  06 01   -1.684179016214093E-12
C  02 00 S  06 02    6.830676403584273E-13
C  02 00 S  06 03    1.237721663479471E-12
C  02 00 S  06 04   -3.871865735427177E-13
C  02 00 S  06 05   -1.696437021392438E-13
C  02 00 S  06 06    3.906314198983649E-13
C  02 00 S  07 01    1.238330090368298E-13
C  02 00 S  07 02    9.407000955549621E-13
C  02 00 S  07 03   -6.484778697206954E-13
C  02 00 S  07 04    1.090871893101420E-12
C  02 00 S  07 05    2.944249272921543E-12
C  02 00 S  07 06   -6.817480507286750E-13
C  02 00 S  07 07   -6.651323337324434E-13
C  02 00 S  08 01   -5.752241068688224E-12
C  02 00 S  08 02    3.843850419768034E-12
C  02 00 S  08 03   -4.160917251372227E-12
C  02 00 S  08 04    4.271800882079017E-12
C  02 00 S  08 05   -3.391681459619583E-12
C  02 00 S  08 06   -1.621812277126998E-12
C  02 00 S  08 07   -3.394303650117039E-12
C  02 00 S  08 08   -3.730736371828076E-12
C  02 00 S  09 01    7.974518853743241E-12
C  02 00 S  09 02   -2.881025085882233E-12
C  02 00 S  09 03   -1.142951766622915E-11
C  02 00 S  09 04    3.640119478448533E-12
C  02 00 S  09 05   -9.310431436225861E-12
C  02 00 S  09 06   -1.128097026725654E-11
C  02 00 S  09 07   -1.152351182346229E-11
C  02 00 S  09 08    6.822611404330841E-12
C  02 00 S  09 09    2.366924080172976E-12
C  02 00 S  10 01    2.278866291239563E-11
C  02 00 S  10 02    1.028141623355474E-11
C  02 00 S  10 03   -6.994600010120599E-12
C  02 00 S  10 04   -1.693657541723591E-11
C  02 00 S  10 05   -4.535194090530562E-12
C  02 00 S  10 06   -1.570749949382202E-11
C  02 00 S  10 07   -6.669295989325951E-12
C  02 00 S  10 08   -1.363207364457970E-11
C  02 00 S  10 09   -2.879751329422993E-12
C  02 00 S  10 10   -3.260230391730244E-12
C  02 00 S  11 01    1.911318548713974E-11
C  02 00 S  11 02    2.157256917926211E-11
C  02 00 S  11 03    1.500735773350972E-11
C  02 00 S  11 04   -3.699372805039540E-12
C  02 00 S  11 05   -3.726666498004142E-11
C  02 00 S  11 06   -2.196617350583106E-11
C  02 00 S  11 07   -1.902837494787805E-11
C  02 00 S  11 08    2.112465663705538E-11
C  02 00 S  11 09    1.024909358338833E-11
C  02 00 S  11 10    3.222232392411850E-12
C  02 00 S  11 11   -2.210241568352035E-12
C  02 00 S  12 01    1.214537663450186E-10
C  02 00 S  12 02    4.190771532047230E-11
C  02 00 S  12 03   -5.781050438561445E-13
C  02 00 S  12 04   -5.970182686278204E-11
C  02 00 S  12 05   -2.053175346529917E-11
C  02 00 S  12 06   -2.153755851598609E-11
C  02 00 S  12 07    2.338688174183522E-12
C  02 00 S  12 08    1.894536741672569E-12
C  02 00 S  12 09    7.835522006703614E-12
C  02 00 S  12 10   -1.247372528905366E-11
C  02 00 S  12 11    9.908872991091184E-12
C  02 00 S  12 12   -2.755331954162803E-12
C  02 00 S  13 01    4.023170454939329E-11
C  02 00 S  13 02    9.168117857184739E-11
C  02 00 S  13 03    5.063593153191709E-11
C  02 00 S  13 04   -1.711290444413541E-11
C  02 00 S  13 05    4.127952597736357E-11
C  02 00 S  13 06    3.480592100477430E-11
C  02 00 S  13 07    4.802949274147364E-11
C  02 00 S  13 08    2.192976304150845E-11
C  02 00 S  13 09    1.408435145092106E-11
C  02 00 S  13 10    4.750335825753004E-12
C  02 00 S  13 11   -1.285890413943619E-11
C  02 00 S  13 12    1.392512488257768E-13
C  02 00 S  13 13   -1.916148300021034E-13
C  02 00 S  14 01    1.252662670153302E-10
C  02 00 S  14 02    5.272985179383776E-11
C  02 00 S  14 03   -1.939317054604046E-12
C  02 00 S  14 04   -2.775167501671438E-11
C  02 00 S  14 05   -3.862127884587352E-11
C  02 00 S  14 06   -6.159394725093384E-12
C  02 00 S  14 07    6.924606901339327E-12
C  02 00 S  14 08    1.912512906853023E-11
C  02 00 S  14 09    1.841738438166904E-11
C  02 00 S  14 10   -1.154529890131886E-11
C  02 00 S  14 11    1.491519976168292E-11
C  02 00 S  14 12   -7.299447158896593E-12
C  02 00 S  14 13    2.154247972132203E-14
C  02 00 S  14 14    2.595517063665337E-13
C  02 00 S  15 01    3.981590770830287E-11
C  02 00 S  15 02    7.341771887865042E-11
C  02 00 S  15 03    1.978761085619166E-11
C  02 00 S  15 04   -5.079142596847794E-12
C  02 00 S  15 05    1.189654228992270E-10
C  02 00 S  15 06    7.520876120942313E-11
C  02 00 S  15 07    8.949170505199289E-11
C  02 00 S  15 08    5.034983267767793E-12
C  02 00 S  15 09    7.415815493960846E-12
C  02 00 S  15 10   -2.203920739021598E-12
C  02 00 S  15 11   -1.754396032968391E-11
C  02 00 S  15 12   -2.291238560597388E-12
C  02 00 S  15 13   -4.672060171370348E-13
C  02 00 S  15 14    3.259103833802107E-14
C  02 00 S  15 15    1.093334064453474E-13
C  02 01 C  02 01    1.189785993674249E-12
C  02 01 C  02 02    9.513851822321830E-15
C  02 01 C  03 00   -2.360277429517784E-13
C  02 01 C  03 01    9.476636036492803E-14
C  02 01 C  03 02   -8.286730949905303E-14
C  02 01 C  03 03    7.147245648048225E-14
C  02 01 C  04 00   -3.269940798302424E-14
C  02 01 C  04 01   -2.872141332978622E-13
C  02 01 C  04 02    4.147759799620510E-13
C  02 01 C  04 03    2.926210134242499E-13
C  02 01 C  04 04   -3.812037755061241E-14
C  02 01 C  05 00   -2.345632607844500E-13
C  02 01 C  05 01   -2.020503993902573E-12
C  02 01 C  05 02   -2.286308163147717E-13
C  02 01 C  05 03   -3.532690126656623E-13
C  02 01 C  05 04    9.450882893516800E-14
C  02 01 C  05 05   -9.106756111198184E-14
C  02 01 C  06 00   -1.779038221709361E-12
C  02 01 C  06 01   -1.219382538074692E-11
C  02 01 C  06 02    1.546847113888845E-12
C  02 01 C  06 03   -1.173004351598968E-13
C  02 01 C  06 04   -2.756039146771854E-13
C  02 01 C  06 05    4.536480185817416E-14
C  02 01 C  06 06   -1.776568018316200E-13
C  02 01 C  07 00    2.184760210633884E-12
C  02 01 C  07 01   -4.460359547656570E-12
C  02 01 C  07 02    8.579570938575900E-13
C  02 01 C  07 03    2.259707108592284E-12
C  02 01 C  07 04    6.575294636212583E-13
C  02 01 C  07 05    3.349120425464661E-13
C  02 01 C  07 06   -2.955440923773601E-13
C  02 01 C  07 07    7.613312923384009E-14
C  02 01 C  08 00   -6.693118783603984E-12
C  02 01 C  08 01    2.187450896913626E-12
C  02 01 C  08 02   -3.560309521613864E-12
C  02 01 C  08 03   -5.189526565447066E-12
C  02 01 C  08 04   -4.142362546595476E-12
C  02 01 C  08 05   -4.674659512288338E-14
C  02 01 C  08 06   -1.394648020528551E-13
C  02 01 C  08 07   -6.339881569005706E-13
C  02 01 C  08 08   -2.344578099320987E-13
C  02 01 C  09 00    5.514090387715514E-12
C  02 01 C  09 01    2.318375400161016E-11
C  02 01 C  09 02   -3.797344321604636E-12
C  02 01 C  09 03    1.904672367703993E-11
C  02 01 C  09 04    1.098033177597328E-12
C  02 01 C  09 05   -2.093797525251418E-12
C  02 01 C  09 06   -2.636229221553810E-12
C  02 01 C  09 07    1.287477377116074E-12
C  02 01 C  09 08    2.484544486277340E-13
C  02 01 C  09 09   -5.873295394931371E-13
C  02 01 C  10 00   -9.642357689488301E-12
C  02 01 C  10 01    4.363884081075043E-11
C  02 01 C  10 02   -2.951406907376997E-11
C  02 01 C  10 03   -6.293257693427161E-12
C  02 01 C  10 04   -1.720560766101024E-11
C  02 01 C  10 05    6.055532979718940E-12
C  02 01 C  10 06    3.996204935434181E-12
C  02 01 C  10 07   -1.497088759028770E-12
C  02 01 C  10 08    2.464450348740975E-12
C  02 01 C  10 09    5.925302353150784E-14
C  02 01 C  10 10    3.361638968087382E-12
C  02 01 C  11 00    2.856447889777106E-12
C  02 01 C  11 01    6.583500937577666E-11
C  02 01 C  11 02   -4.272386304995329E-12
C  02 01 C  11 03   -2.098371453082228E-11
C  02 01 C  11 04    5.168003673040894E-12
C  02 01 C  11 05   -3.098984224036974E-11
C  02 01 C  11 06    6.022296207651688E-12
C  02 01 C  11 07    1.285039452374365E-12
C  02 01 C  11 08    3.239361588562433E-12
C  02 01 C  11 09    8.880691376785381E-13
C  02 01 C  11 10   -6.048728426522486E-12
C  02 01 C  11 11   -2.988862241742782E-13
C  02 01 C  12 00   -2.181643332168916E-11
C  02 01 C  12 01   -1.974902660204101E-11
C  02 01 C  12 02   -5.661195258409310E-11
C  02 01 C  12 03   -2.361850690223657E-13
C  02 01 C  12 04   -2.267235793523003E-11
C  02 01 C  12 05    3.581468818742522E-11
C  02 01 C  12 06    2.270166049222734E-11
C  02 01 C  12 07    2.668617734673799E-12
C  02 01 C  12 08    5.994179005781382E-12
C  02 01 C  12 09   -4.891644981316427E-12
C  02 01 C  12 10    3.701621608812251E-12
C  02 01 C  12 11    1.984826572168493E-12
C  02 01 C  12 12   -2.591376923425351E-13
C  02 01 C  13 00   -5.539448434306760E-12
C  02 01 C  13 01    5.717719838514011E-12
C  02 01 C  13 02    6.032775038459523E-11
